Customer Reference ID,Item Purchased,Purchase Amount (USD),Date Purchase,Review Rating,Payment Method
3969,Sun Hat,,04/12/2023,4.8,Credit Card
4069,Loafers,53,02/14/2023,1.5,Credit Card
4074,Coat,50,04/07/2023,1.5,Credit Card
3985,Polo Shirt,32,01/19/2023,4.1,Credit Card
3984,Belt,,11/20/2022,1.5,Cash
4113,Pajamas,119,09/15/2023,2.1,Credit Card
4113,Cardigan,132,03/14/2023,,Credit Card
3983,Wallet,19,09/22/2023,2.4,Cash
4100,Tank Top,197,05/29/2023,1.8,Cash
3967,Umbrella,13,07/27/2023,3.9,Credit Card
4086,Belt,145,10/29/2022,3.5,Cash
3983,Handbag,,03/14/2023,4.1,Cash
3999,Cardigan,170,05/25/2023,1.6,Cash
4118,Tank Top,67,12/04/2022,3.1,Cash
3987,Flip-Flops,98,07/22/2023,1.8,Cash
4009,Skirt,36,11/11/2022,4,Cash
4049,Hoodie,160,08/27/2023,2.4,Cash
3997,Skirt,26,06/27/2023,4,Cash
4031,Hoodie,86,08/24/2023,3,Cash
4070,Backpack,126,07/23/2023,1.8,Credit Card
4086,Jeans,162,07/01/2023,3.5,Cash
4084,Flip-Flops,121,04/23/2023,4,Cash
3982,Tie,44,05/12/2023,,Credit Card
3996,Skirt,135,03/04/2023,1.9,Credit Card
4122,Kimono,58,04/27/2023,4.7,Credit Card
4050,Poncho,,07/26/2023,4.1,Credit Card
4042,Tunic,113,01/19/2023,3.6,Cash
3992,Flip-Flops,,05/09/2023,1.2,Credit Card
3988,Polo Shirt,43,03/20/2023,1,Cash
4008,Skirt,15,04/18/2023,5,Credit Card
4069,Handbag,53,12/04/2022,3.6,Credit Card
4063,Bowtie,,07/12/2023,4.4,Cash
3958,Trench Coat,19,01/30/2023,4.4,Cash
4019,Slippers,173,01/09/2023,,Cash
4078,Dress,146,03/16/2023,3.4,Credit Card
4044,Wallet,162,08/08/2023,1.5,Credit Card
4030,Cardigan,179,06/12/2023,3,Credit Card
4086,Tie,,02/14/2023,3.9,Credit Card
4000,Scarf,22,08/19/2023,3.5,Credit Card
3978,Gloves,116,09/10/2023,,Credit Card
4025,Jumpsuit,41,07/15/2023,2.3,Cash
4052,Overalls,131,05/25/2023,4.3,Credit Card
4063,Sun Hat,62,04/22/2023,4.4,Credit Card
4049,Pajamas,171,07/09/2023,,Credit Card
4118,Shorts,,10/05/2022,4.9,Credit Card
4019,Socks,35,04/11/2023,2,Cash
3995,Onesie,79,09/18/2023,1.6,Credit Card
4092,Shorts,189,05/29/2023,2.6,Credit Card
4064,Raincoat,,10/27/2022,,Cash
4015,Overalls,36,01/05/2023,1.3,Cash
3992,Tie,168,02/03/2023,2.2,Credit Card
4066,Backpack,,09/22/2023,,Cash
4062,Romper,,06/03/2023,2.3,Cash
4061,Poncho,,06/01/2023,4.5,Credit Card
4074,Vest,,11/16/2022,3.4,Cash
4089,T-shirt,,07/06/2023,2.5,Cash
4049,Swimsuit,143,02/14/2023,,Cash
3964,Gloves,101,02/04/2023,2.3,Cash
4070,Trench Coat,85,10/05/2022,1.7,Credit Card
3994,Cardigan,,08/26/2023,4.2,Credit Card
3959,Sneakers,63,11/22/2022,2.1,Cash
4089,Wallet,133,07/17/2023,3.2,Credit Card
3974,Sandals,10,01/05/2023,4.4,Cash
3978,Blazer,,12/24/2022,3.2,Credit Card
4043,Tie,,10/15/2022,3.8,Cash
4037,Umbrella,,08/06/2023,3.2,Credit Card
4059,Boots,136,04/04/2023,4.6,Cash
3999,T-shirt,,05/11/2023,1.2,Credit Card
4068,Tie,,06/09/2023,2.7,Cash
3972,Dress,195,02/02/2023,2.1,Cash
4057,T-shirt,75,01/21/2023,,Cash
3966,Jeans,126,01/07/2023,,Credit Card
4121,Pants,85,12/14/2022,3.4,Cash
3995,Swimsuit,22,09/20/2023,2.9,Credit Card
4104,Flannel Shirt,,09/28/2023,2.4,Credit Card
3971,Poncho,,08/07/2023,2.1,Cash
4118,Loafers,,09/24/2023,3.2,Credit Card
4090,Leggings,183,06/04/2023,1.3,Credit Card
4032,Trousers,199,01/18/2023,3.6,Cash
4064,Coat,,09/16/2023,4.5,Cash
4059,Sunglasses,21,12/09/2022,1.1,Credit Card
4098,Belt,,01/17/2023,3.8,Cash
4034,Boots,,07/18/2023,4.8,Cash
4037,Sun Hat,94,04/27/2023,3,Cash
4045,Vest,122,02/27/2023,1,Cash
3959,Socks,78,02/11/2023,2.1,Cash
4028,Flip-Flops,33,10/22/2022,4.1,Cash
4092,Backpack,97,01/05/2023,3.2,Credit Card
4113,Vest,,07/16/2023,,Cash
3994,Sweater,126,12/09/2022,3.7,Credit Card
4060,Sunglasses,108,03/15/2023,3.1,Cash
4071,Belt,132,02/01/2023,2.6,Credit Card
4121,Blouse,176,12/24/2022,4.6,Cash
4009,Handbag,52,04/22/2023,2,Cash
4096,Pajamas,,05/25/2023,1.5,Cash
4116,Camisole,25,04/12/2023,3.6,Credit Card
4115,Hat,50,08/14/2023,4.9,Cash
4070,Vest,,08/01/2023,1.8,Credit Card
4045,Leggings,133,09/01/2023,1.5,Cash
4060,Flannel Shirt,183,01/05/2023,3.6,Cash
4007,Coat,166,02/11/2023,3.7,Cash
4034,Belt,101,12/25/2022,1.2,Credit Card
3978,Gloves,185,05/14/2023,4,Cash
3966,Skirt,196,06/01/2023,3.7,Cash
4094,Romper,43,01/31/2023,1.9,Credit Card
4042,Blouse,134,08/16/2023,3.3,Credit Card
4056,Trench Coat,,09/30/2023,3.9,Cash
3989,Shorts,21,12/22/2022,1.1,Credit Card
4090,Handbag,,01/24/2023,1.8,Cash
4095,Sunglasses,13,07/02/2023,3.9,Credit Card
4029,Vest,183,03/24/2023,4.5,Credit Card
4011,Tunic,200,08/31/2023,2.6,Credit Card
3980,Handbag,154,12/13/2022,3.7,Credit Card
4087,Sandals,181,10/25/2022,1.8,Credit Card
4098,Sun Hat,142,12/10/2022,1.8,Cash
4036,Coat,189,02/01/2023,4.5,Credit Card
4090,Leggings,120,09/18/2023,3.6,Credit Card
4044,Scarf,73,01/03/2023,4.8,Credit Card
4119,Hoodie,179,10/13/2022,2,Credit Card
3997,Hoodie,108,07/23/2023,1.6,Credit Card
3962,Jeans,,11/19/2022,4.3,Cash
3964,Belt,166,02/07/2023,3.1,Credit Card
4095,T-shirt,,09/19/2023,1.4,Cash
4108,Handbag,50,10/02/2022,2.1,Credit Card
4023,Jumpsuit,130,11/04/2022,4.1,Credit Card
4018,Slippers,52,05/06/2023,4.1,Cash
4034,Pants,,08/13/2023,,Credit Card
4065,Jeans,71,01/06/2023,2.2,Cash
4086,Flip-Flops,81,01/26/2023,1.8,Cash
3985,Romper,,12/30/2022,4.4,Credit Card
3972,Polo Shirt,174,06/23/2023,2.1,Credit Card
4052,Hoodie,70,02/21/2023,2.8,Cash
4023,Sunglasses,,03/01/2023,4.1,Cash
4117,Pajamas,156,12/11/2022,2.5,Credit Card
4086,Jeans,137,01/18/2023,3.2,Cash
4047,Poncho,40,03/03/2023,1.6,Credit Card
3988,Camisole,200,06/12/2023,2.5,Cash
3969,Blouse,36,09/04/2023,1.4,Credit Card
3988,Overalls,19,11/07/2022,3.1,Credit Card
4071,Handbag,10,08/07/2023,2.6,Cash
4033,Handbag,164,07/31/2023,,Cash
4103,Jumpsuit,173,06/27/2023,1.4,Cash
3958,Raincoat,140,12/17/2022,2,Cash
4073,Hat,177,08/09/2023,4.8,Credit Card
4043,Boots,97,10/06/2022,4.4,Cash
4017,Backpack,23,09/11/2023,4.7,Credit Card
4105,Gloves,126,06/06/2023,3.5,Cash
4101,Blazer,168,03/20/2023,1,Credit Card
4117,Socks,193,03/15/2023,2.3,Credit Card
4093,Polo Shirt,193,11/14/2022,3.2,Credit Card
4109,Boots,34,03/19/2023,1,Cash
4016,Camisole,66,02/16/2023,1.4,Cash
4046,Jumpsuit,,09/20/2023,4.1,Cash
4033,Pajamas,172,03/26/2023,4.2,Credit Card
4029,Jumpsuit,84,12/05/2022,3.5,Cash
4103,Sandals,105,04/19/2023,4.8,Cash
3992,Wallet,21,10/31/2022,2.4,Cash
4053,Sweater,136,05/16/2023,3.5,Cash
4090,Sneakers,,03/16/2023,2.3,Credit Card
4020,Hoodie,194,05/13/2023,2.4,Cash
3983,Pants,75,07/20/2023,3.1,Cash
4040,Handbag,58,09/20/2023,2.7,Cash
4089,Jeans,,08/09/2023,3.8,Credit Card
4106,Handbag,65,08/16/2023,4.6,Cash
4006,Slippers,58,11/06/2022,4.5,Credit Card
4049,Skirt,37,01/13/2023,2.6,Cash
4073,Shorts,21,07/11/2023,1.3,Credit Card
3982,Overalls,182,01/23/2023,4.9,Credit Card
3994,Loafers,125,12/04/2022,1.5,Cash
4065,Shorts,160,10/17/2022,1.9,Credit Card
4062,Skirt,44,10/03/2022,,Cash
3977,Pants,11,04/21/2023,4.7,Cash
3980,Cardigan,22,02/24/2023,5,Cash
3972,Sandals,120,02/04/2023,4.6,Cash
4065,Hat,133,01/19/2023,1.4,Cash
3990,Hoodie,55,09/11/2023,3.4,Credit Card
4078,Jacket,54,12/20/2022,,Credit Card
4011,Kimono,42,01/04/2023,3.4,Credit Card
4071,Swimsuit,,05/11/2023,4.8,Credit Card
3976,Scarf,165,08/18/2023,2.9,Credit Card
4051,Vest,139,12/18/2022,1.7,Cash
4091,Skirt,117,12/06/2022,3.9,Cash
4060,Kimono,187,06/11/2023,3,Credit Card
4107,Jeans,80,05/20/2023,4.2,Credit Card
4100,Tie,97,05/29/2023,1.4,Credit Card
4089,Jacket,125,05/29/2023,1.9,Cash
4058,Kimono,45,01/21/2023,1,Credit Card
4024,Handbag,189,01/14/2023,4.7,Credit Card
4106,Jacket,141,11/09/2022,3.2,Credit Card
4084,Scarf,189,05/02/2023,4,Cash
4119,Umbrella,90,06/18/2023,3.3,Cash
4065,Tie,151,09/25/2023,1.8,Cash
4069,Pajamas,61,10/19/2022,1.9,Credit Card
4082,Leggings,192,04/23/2023,,Cash
4063,Handbag,98,04/25/2023,4.3,Cash
3998,Bowtie,43,03/03/2023,2.2,Cash
3993,Coat,176,06/03/2023,,Cash
4086,Hat,55,10/16/2022,3.5,Cash
3989,Blazer,187,05/16/2023,,Cash
4081,T-shirt,191,10/03/2022,3.9,Cash
4074,Hat,,01/16/2023,4,Credit Card
3990,Wallet,132,07/14/2023,4.3,Cash
4088,Sunglasses,180,04/05/2023,3.8,Cash
4092,Handbag,182,10/28/2022,1.6,Cash
3987,Loafers,146,01/31/2023,1.7,Cash
4011,Dress,118,04/13/2023,,Credit Card
4073,Shorts,143,10/19/2022,4.4,Credit Card
4078,Trousers,,03/22/2023,1.3,Credit Card
3965,Raincoat,23,08/12/2023,1.3,Credit Card
3997,Onesie,61,03/11/2023,2.7,Credit Card
4100,Flip-Flops,51,12/27/2022,1.7,Credit Card
4051,Loafers,184,08/17/2023,3.9,Cash
3987,Polo Shirt,25,06/16/2023,3.1,Cash
4111,T-shirt,85,03/06/2023,3.4,Credit Card
4061,Coat,148,12/10/2022,3.3,Credit Card
3985,Flannel Shirt,,08/20/2023,2.8,Cash
3987,Poncho,36,02/26/2023,3.4,Credit Card
4051,Sandals,182,11/14/2022,1.9,Cash
4103,Shorts,67,10/21/2022,1.7,Credit Card
4031,Socks,153,08/25/2023,2.8,Cash
3967,Loafers,140,06/01/2023,3.4,Credit Card
4090,Jeans,188,09/29/2023,4.2,Cash
3996,Polo Shirt,180,03/03/2023,1.8,Cash
3987,Jeans,,10/29/2022,4.1,Cash
4052,Flannel Shirt,116,12/08/2022,1.4,Cash
4035,Trench Coat,185,06/12/2023,4.2,Credit Card
4052,Tunic,151,02/17/2023,1.2,Cash
4034,Pants,,10/11/2022,3.1,Credit Card
4032,Scarf,61,09/12/2023,3.2,Cash
4081,Swimsuit,123,08/29/2023,3.6,Cash
3964,Shorts,172,05/12/2023,4.3,Credit Card
3993,Scarf,175,06/01/2023,,Cash
3993,Jeans,160,04/07/2023,4.5,Credit Card
4107,Leggings,164,06/18/2023,2,Credit Card
4064,Blouse,,12/26/2022,,Credit Card
3969,Gloves,59,05/09/2023,3.2,Credit Card
4035,Hoodie,55,05/22/2023,,Credit Card
4029,Camisole,29,05/05/2023,1.3,Credit Card
4012,Tank Top,,12/11/2022,1.4,Cash
4003,Blouse,,04/10/2023,3.2,Cash
4082,Sneakers,106,07/20/2023,1.2,Credit Card
3957,Sneakers,,10/03/2022,4.4,Credit Card
3988,Onesie,77,05/10/2023,4.2,Credit Card
4097,Socks,,12/22/2022,1.4,Cash
4046,Hoodie,75,10/09/2022,2.8,Credit Card
3974,Raincoat,,10/22/2022,3.5,Cash
3968,Romper,49,02/04/2023,,Cash
4063,Sun Hat,,09/28/2023,2.8,Credit Card
4080,Backpack,162,04/27/2023,5,Credit Card
4103,Cardigan,,01/07/2023,1.1,Credit Card
4036,Overalls,167,06/19/2023,,Credit Card
4101,Poncho,87,09/06/2023,,Cash
4072,Kimono,156,04/02/2023,1.1,Cash
4043,Belt,28,08/22/2023,1.1,Credit Card
4053,Trench Coat,91,04/26/2023,4,Cash
4078,Vest,57,02/13/2023,3.3,Cash
4112,Socks,139,04/30/2023,,Credit Card
3990,Sandals,,11/07/2022,4.8,Cash
3992,Hat,113,02/23/2023,,Cash
4086,Socks,,07/22/2023,3.2,Credit Card
4119,Umbrella,64,05/19/2023,4.1,Credit Card
4074,Romper,94,02/15/2023,3.4,Cash
4072,Sneakers,65,03/12/2023,5,Credit Card
4071,Vest,168,08/02/2023,3.7,Cash
3995,Skirt,153,06/07/2023,3,Credit Card
4040,Slippers,176,08/28/2023,2.2,Cash
3979,Jumpsuit,,07/29/2023,3.2,Credit Card
4116,Slippers,124,01/16/2023,3.7,Cash
4116,Blazer,174,11/24/2022,2.1,Credit Card
4061,Coat,169,06/26/2023,4.1,Credit Card
4056,Scarf,20,01/21/2023,4.3,Cash
4016,Camisole,92,07/29/2023,3.5,Credit Card
4058,Kimono,39,09/24/2023,,Credit Card
4043,Belt,148,07/21/2023,1.2,Credit Card
4095,Bowtie,16,09/14/2023,1.1,Credit Card
3968,Belt,105,06/07/2023,1,Credit Card
4070,Loafers,140,07/23/2023,2,Credit Card
4028,Poncho,21,07/06/2023,2.4,Credit Card
4122,Sneakers,176,09/29/2023,3.1,Credit Card
3979,Leggings,,02/21/2023,2.6,Cash
3999,Flip-Flops,34,08/04/2023,1.9,Cash
3963,Skirt,,11/10/2022,2.1,Credit Card
4103,Loafers,147,02/10/2023,2.3,Cash
4118,Pajamas,170,08/04/2023,2.5,Cash
4036,Belt,,09/28/2023,4.1,Credit Card
4100,Socks,64,06/18/2023,1.2,Credit Card
4122,Sunglasses,118,05/08/2023,3.5,Cash
3988,Raincoat,62,10/19/2022,,Credit Card
4121,Swimsuit,189,07/30/2023,2.6,Credit Card
4100,Handbag,199,08/15/2023,3.2,Cash
3978,Jacket,175,03/12/2023,4.1,Credit Card
4006,Bowtie,28,03/11/2023,,Credit Card
4115,Coat,49,10/09/2022,3.5,Credit Card
4095,Dress,,02/23/2023,4.7,Cash
4104,Trench Coat,19,08/03/2023,1.3,Cash
3970,Sandals,,09/26/2023,1.2,Credit Card
4102,Slippers,,09/05/2023,2.6,Credit Card
4090,Tie,152,01/16/2023,1.5,Cash
4005,Cardigan,,12/14/2022,3.1,Credit Card
4078,Loafers,76,05/03/2023,,Cash
4085,Backpack,125,05/13/2023,2,Credit Card
3961,Flannel Shirt,120,03/02/2023,1.7,Cash
3987,Raincoat,109,01/20/2023,3,Credit Card
4093,Vest,146,12/06/2022,3.1,Cash
4003,Jeans,,12/08/2022,4.1,Cash
3961,Shorts,26,01/23/2023,1.3,Credit Card
4027,Hat,159,07/31/2023,1.6,Cash
4009,Leggings,,02/10/2023,,Cash
4019,Belt,101,04/15/2023,3.5,Credit Card
4105,Hat,37,11/22/2022,1.7,Cash
4070,Raincoat,185,12/07/2022,3.7,Credit Card
3978,Boots,32,11/22/2022,2.6,Credit Card
4093,Jacket,122,12/21/2022,2,Cash
4112,Scarf,179,07/09/2023,3.9,Cash
4039,Wallet,,07/28/2023,3.9,Credit Card
4059,Swimsuit,,09/27/2023,1.9,Credit Card
4107,Swimsuit,110,07/02/2023,4.1,Cash
3968,Pants,149,08/31/2023,,Credit Card
4082,Jumpsuit,172,11/09/2022,4.3,Credit Card
3962,Leggings,,09/05/2023,4.9,Credit Card
4044,Shorts,196,11/24/2022,2.4,Cash
4068,T-shirt,12,03/19/2023,4,Cash
4003,Leggings,152,08/13/2023,1.2,Cash
4063,Tank Top,,02/26/2023,1.9,Credit Card
3963,T-shirt,,07/16/2023,2.4,Cash
4092,Romper,110,03/24/2023,2.2,Cash
4038,Trousers,31,01/26/2023,4.6,Cash
4054,Scarf,199,02/07/2023,,Credit Card
4022,Overalls,98,10/10/2022,,Credit Card
3980,Sunglasses,175,10/04/2022,2.6,Cash
3986,Leggings,46,09/25/2023,2.2,Cash
3982,Gloves,,11/08/2022,4.3,Cash
4095,Sun Hat,74,01/03/2023,4.7,Credit Card
4000,Jacket,,09/17/2023,3.9,Cash
4030,Pajamas,,05/20/2023,3.2,Credit Card
3993,Cardigan,23,05/13/2023,1.7,Cash
4003,Loafers,150,09/24/2023,2.3,Cash
4022,Scarf,150,12/24/2022,2.9,Credit Card
3979,Flannel Shirt,,12/11/2022,1.2,Credit Card
3996,Scarf,74,01/08/2023,1.2,Cash
4035,Skirt,,07/31/2023,1.2,Cash
4061,Sun Hat,134,06/30/2023,2,Credit Card
4000,Sneakers,101,09/27/2023,1.8,Cash
3972,Romper,,03/06/2023,2.4,Credit Card
4114,Loafers,35,06/13/2023,2,Credit Card
4040,Wallet,27,03/04/2023,3.8,Credit Card
4003,Jacket,91,12/29/2022,1.9,Cash
3963,Sunglasses,94,08/24/2023,1.4,Cash
3971,Backpack,88,12/23/2022,,Credit Card
4033,Tie,49,03/25/2023,3.1,Cash
4056,Umbrella,103,04/23/2023,4.1,Credit Card
3982,Tunic,119,05/26/2023,3.4,Credit Card
4038,Belt,,06/17/2023,3.4,Cash
3993,Leggings,66,09/23/2023,1.8,Cash
4062,Leggings,174,06/10/2023,2.6,Cash
4039,Socks,102,11/03/2022,1.9,Credit Card
4023,Socks,,06/21/2023,4.4,Cash
4053,Sweater,132,06/15/2023,4.8,Credit Card
3987,Kimono,101,06/28/2023,3.4,Cash
3970,Kimono,134,12/13/2022,4,Credit Card
4008,Dress,54,12/06/2022,2.6,Credit Card
4018,Sneakers,30,01/14/2023,3,Cash
4109,Tie,45,05/20/2023,3.2,Cash
4107,Shorts,60,06/28/2023,4.6,Cash
4017,Shorts,170,08/27/2023,,Credit Card
4083,Bowtie,,07/08/2023,4.3,Cash
4087,Coat,,08/30/2023,1.1,Credit Card
4086,Loafers,,06/06/2023,4.1,Credit Card
4055,Leggings,17,10/31/2022,1.5,Credit Card
3986,Slippers,158,03/19/2023,4.7,Cash
4025,Pajamas,161,09/03/2023,2.5,Cash
3972,Boots,19,07/08/2023,3.8,Credit Card
4038,Sunglasses,149,02/27/2023,2.1,Cash
4075,Jeans,148,11/05/2022,1.5,Cash
4098,Cardigan,48,04/18/2023,2.7,Cash
4061,Jeans,67,06/26/2023,,Cash
3973,Backpack,160,10/27/2022,1.9,Credit Card
4080,Sunglasses,84,04/16/2023,4.2,Cash
3964,T-shirt,,09/24/2023,1.2,Credit Card
4061,Overalls,33,11/10/2022,1.3,Credit Card
4119,Cardigan,138,01/12/2023,3.1,Credit Card
4016,Blouse,,09/24/2023,2.1,Credit Card
3961,Vest,167,02/09/2023,1.9,Credit Card
4025,Dress,141,07/23/2023,2.9,Cash
4098,Polo Shirt,,08/26/2023,3.3,Credit Card
4107,Flannel Shirt,,04/09/2023,2.6,Credit Card
3982,Dress,154,04/25/2023,3.9,Cash
4020,Trousers,47,03/07/2023,3.4,Credit Card
4099,Backpack,133,05/29/2023,1.3,Cash
3989,Jeans,20,07/23/2023,2.3,Cash
4034,Jacket,134,08/04/2023,1.4,Credit Card
4102,Onesie,77,07/03/2023,3.8,Cash
4061,Skirt,20,02/17/2023,2.2,Credit Card
4071,Tie,142,04/20/2023,2.6,Credit Card
3978,Camisole,102,10/14/2022,4.3,Cash
4119,Blazer,126,09/14/2023,4.1,Cash
4085,Sneakers,20,03/17/2023,3,Cash
4009,Leggings,92,06/22/2023,2.7,Cash
3993,Tunic,,05/09/2023,1.2,Credit Card
4052,Raincoat,172,09/18/2023,1.5,Credit Card
4095,Vest,199,05/17/2023,4.1,Cash
4000,Hoodie,149,08/17/2023,,Credit Card
4019,Sun Hat,106,02/16/2023,,Credit Card
4094,Jumpsuit,103,07/19/2023,5,Cash
4065,Leggings,29,04/18/2023,1.8,Credit Card
4099,Kimono,106,01/08/2023,4.5,Cash
4072,Flip-Flops,67,09/14/2023,,Cash
3967,Sweater,100,07/06/2023,1.1,Cash
3957,Vest,98,02/02/2023,2.8,Cash
4075,Blazer,133,10/03/2022,4,Credit Card
4115,Tank Top,11,08/15/2023,,Credit Card
4031,Overalls,45,05/17/2023,1.9,Credit Card
3999,Kimono,68,12/19/2022,2.4,Cash
3957,Backpack,,01/13/2023,3,Cash
3972,Shorts,64,04/22/2023,3.3,Cash
4080,Swimsuit,,12/02/2022,4.4,Cash
4026,Flip-Flops,,10/27/2022,3.2,Cash
4110,Skirt,40,07/07/2023,3.5,Credit Card
4021,Jeans,116,11/01/2022,4.3,Credit Card
4054,Gloves,194,07/22/2023,4.9,Cash
4046,Sweater,,12/13/2022,2.2,Cash
4118,T-shirt,132,05/03/2023,4.2,Credit Card
4011,Blouse,51,11/13/2022,4.1,Cash
4106,Skirt,115,04/16/2023,1.9,Credit Card
4087,Leggings,,04/25/2023,4.7,Cash
4029,Tank Top,,12/08/2022,3.1,Cash
3968,Camisole,51,10/05/2022,1.8,Credit Card
3998,Belt,,11/21/2022,3.5,Credit Card
4093,Gloves,156,05/04/2023,1.4,Cash
4101,Coat,,03/16/2023,3.8,Credit Card
3974,Hoodie,,04/02/2023,,Credit Card
4033,Socks,142,03/14/2023,3,Cash
3979,Camisole,163,05/20/2023,3.3,Cash
4058,Swimsuit,173,09/17/2023,,Credit Card
3988,Polo Shirt,,06/18/2023,3.3,Credit Card
3992,T-shirt,179,04/28/2023,3.9,Cash
4099,Tank Top,31,02/21/2023,2,Credit Card
4028,Sweater,165,03/20/2023,2.6,Credit Card
4067,Sandals,133,06/14/2023,3.3,Cash
4010,Dress,,09/07/2023,2.7,Credit Card
4113,Shorts,163,06/26/2023,4.2,Cash
4086,Sweater,,04/24/2023,3.6,Cash
4038,Blazer,56,03/16/2023,3.6,Cash
4044,Jacket,140,03/18/2023,4,Credit Card
4119,Sandals,195,04/03/2023,4,Credit Card
4023,Trousers,126,06/11/2023,1.4,Credit Card
4072,Tank Top,27,03/31/2023,1.6,Cash
4026,Flip-Flops,108,11/22/2022,3.3,Cash
4019,Pajamas,,12/29/2022,3.3,Cash
4039,Sneakers,,02/09/2023,3.3,Cash
4044,Tank Top,139,05/30/2023,4.1,Credit Card
4010,Coat,48,05/10/2023,3.3,Cash
4074,Blouse,55,02/19/2023,4.4,Credit Card
4110,Slippers,167,10/04/2022,4.6,Credit Card
4041,Overalls,146,10/05/2022,4.4,Credit Card
3961,Shorts,40,10/28/2022,1.9,Credit Card
3991,Blouse,,04/17/2023,4.1,Credit Card
4122,Leggings,164,06/27/2023,3.3,Cash
3957,Pants,10,05/18/2023,1.2,Credit Card
4112,Tunic,183,03/23/2023,1.1,Cash
4078,Slippers,143,06/25/2023,1.6,Credit Card
3958,Tie,21,05/02/2023,2.8,Credit Card
3959,Handbag,119,06/30/2023,4.6,Credit Card
4001,Bowtie,133,12/08/2022,1.7,Cash
4062,Wallet,107,02/28/2023,3.2,Credit Card
4099,Shorts,199,09/16/2023,1.9,Cash
4082,Flannel Shirt,188,10/31/2022,2.3,Cash
4057,Flannel Shirt,118,04/02/2023,4.6,Credit Card
4094,Boots,,11/07/2022,4.6,Credit Card
3977,Sunglasses,69,05/02/2023,3.6,Cash
3976,Onesie,31,04/15/2023,1.1,Credit Card
4094,Wallet,149,03/31/2023,2.1,Credit Card
3964,Kimono,58,02/09/2023,,Credit Card
4070,Sneakers,,03/17/2023,2.6,Credit Card
3988,Leggings,11,11/25/2022,4.9,Credit Card
4047,Jumpsuit,40,12/19/2022,3.3,Cash
4053,Camisole,106,12/30/2022,1.1,Cash
4110,Onesie,186,02/10/2023,4.1,Cash
4048,Gloves,114,03/05/2023,4.1,Credit Card
4056,Hoodie,49,02/12/2023,1.6,Credit Card
4002,Sandals,159,11/06/2022,1.4,Cash
3959,Jumpsuit,147,06/21/2023,3.3,Cash
3988,Cardigan,103,07/30/2023,3.5,Credit Card
4075,Romper,184,08/11/2023,1.9,Credit Card
4051,Hoodie,62,05/31/2023,4.2,Credit Card
4006,Raincoat,152,03/02/2023,,Cash
4070,Sun Hat,104,10/04/2022,4.5,Cash
3959,Boots,133,12/14/2022,4.2,Credit Card
4013,Wallet,88,01/13/2023,2.3,Credit Card
3962,Backpack,190,01/13/2023,1.5,Credit Card
4028,Poncho,45,06/29/2023,4.1,Cash
4048,Scarf,178,04/28/2023,1.6,Cash
4006,Tank Top,,07/02/2023,4.1,Credit Card
3980,Jacket,189,05/08/2023,2.1,Credit Card
4114,Jacket,35,10/10/2022,4.4,Credit Card
4117,Kimono,112,06/21/2023,1.7,Cash
4034,Sweater,150,01/29/2023,1,Cash
4013,Scarf,185,03/13/2023,3.1,Credit Card
4016,T-shirt,51,05/30/2023,4.6,Credit Card
4083,Wallet,172,10/23/2022,5,Credit Card
4049,Scarf,,11/03/2022,4.9,Cash
3966,Overalls,,05/21/2023,1.8,Cash
4028,Pajamas,,10/12/2022,,Credit Card
4083,Socks,121,02/04/2023,3.4,Cash
4112,Kimono,,04/29/2023,4.3,Credit Card
4010,Skirt,104,01/09/2023,,Cash
3958,Trousers,,10/25/2022,2.5,Cash
4007,Scarf,,08/16/2023,,Cash
4120,Slippers,112,03/03/2023,1.3,Credit Card
4058,Tunic,143,02/16/2023,1.3,Credit Card
3985,Flannel Shirt,162,12/19/2022,1.2,Credit Card
4028,Trench Coat,,01/18/2023,1.7,Cash
4102,Leggings,54,06/21/2023,1.8,Credit Card
4085,Tunic,122,08/27/2023,2.8,Cash
4083,Blazer,,04/30/2023,1.6,Cash
4000,Romper,142,11/02/2022,1.9,Credit Card
4098,Overalls,18,12/29/2022,1.1,Credit Card
4006,Backpack,140,10/25/2022,2.8,Cash
4101,Pants,69,09/22/2023,1.6,Credit Card
4111,Trench Coat,182,03/21/2023,2.8,Cash
4101,Skirt,,10/26/2022,2.6,Credit Card
4001,Blouse,10,07/05/2023,3.7,Credit Card
3973,Gloves,32,08/11/2023,2.4,Cash
4107,Swimsuit,112,07/02/2023,1.4,Credit Card
3989,Pajamas,111,01/24/2023,3.9,Credit Card
3973,Bowtie,61,10/17/2022,4.7,Credit Card
3989,Flip-Flops,198,08/09/2023,4.9,Credit Card
4023,Trench Coat,33,02/21/2023,4.7,Credit Card
4102,Socks,195,11/06/2022,,Cash
4015,Jumpsuit,159,01/18/2023,1.1,Cash
4090,Vest,80,02/16/2023,3.7,Cash
4027,Socks,59,09/09/2023,4.9,Credit Card
4006,Jacket,113,07/25/2023,2.8,Cash
3962,Sneakers,76,10/08/2022,,Credit Card
4093,Belt,,07/27/2023,4.7,Credit Card
4114,Coat,153,05/11/2023,4.7,Cash
4021,Umbrella,,08/24/2023,4.7,Credit Card
4100,Blazer,39,11/04/2022,2.9,Credit Card
4073,Sunglasses,75,08/08/2023,2.9,Cash
3957,Backpack,157,06/02/2023,5,Cash
4066,Skirt,123,08/03/2023,3.7,Credit Card
4121,Pants,154,06/07/2023,,Credit Card
